id,name,state_abbreviation,population_raw_value,cluster,cluster_label
48381,Randall County,TX,148255,3,Clinical & socioeconomic disadvantage
48397,Rockwall County,TX,131307,3,Clinical & socioeconomic disadvantage
48425,Somervell County,TX,9888,3,Clinical & socioeconomic disadvantage
48431,Sterling County,TX,1397,3,Clinical & socioeconomic disadvantage
48491,Williamson County,TX,697191,3,Clinical & socioeconomic disadvantage
48493,Wilson County,TX,54183,3,Clinical & socioeconomic disadvantage
48497,Wise County,TX,78097,3,Clinical & socioeconomic disadvantage
49001,Beaver County,UT,7233,3,Clinical & socioeconomic disadvantage
49003,Box Elder County,UT,62684,3,Clinical & socioeconomic disadvantage
49005,Cache County,UT,142393,3,Clinical & socioeconomic disadvantage
49011,Davis County,UT,373207,3,Clinical & socioeconomic disadvantage
49013,Duchesne County,UT,20477,3,Clinical & socioeconomic disadvantage
49017,Garfield County,UT,5314,3,Clinical & socioeconomic disadvantage
49021,Iron County,UT,64211,3,Clinical & socioeconomic disadvantage
49023,Juab County,UT,13023,3,Clinical & socioeconomic disadvantage
49025,Kane County,UT,8425,3,Clinical & socioeconomic disadvantage
49027,Millard County,UT,13437,3,Clinical & socioeconomic disadvantage
49029,Morgan County,UT,13000,3,Clinical & socioeconomic disadvantage
49035,Salt Lake County,UT,1185813,3,Clinical & socioeconomic disadvantage
49039,Sanpete County,UT,30277,3,Clinical & socioeconomic disadvantage
49041,Sevier County,UT,22344,3,Clinical & socioeconomic disadvantage
49045,Tooele County,UT,82051,3,Clinical & socioeconomic disadvantage
49047,Uintah County,UT,37747,3,Clinical & socioeconomic disadvantage
49000,Utah,UT,3417734,3,Clinical & socioeconomic disadvantage
49049,Utah County,UT,719174,3,Clinical & socioeconomic disadvantage
49057,Weber County,UT,271926,3,Clinical & socioeconomic disadvantage
51005,Alleghany County,VA,14595,3,Clinical & socioeconomic disadvantage
51009,Amherst County,VA,31396,3,Clinical & socioeconomic disadvantage
51015,Augusta County,VA,78247,3,Clinical & socioeconomic disadvantage
51023,Botetourt County,VA,34125,3,Clinical & socioeconomic disadvantage
51041,Chesterfield County,VA,383876,3,Clinical & socioeconomic disadvantage
51043,Clarke County,VA,15466,3,Clinical & socioeconomic disadvantage
51045,Craig County,VA,4843,3,Clinical & socioeconomic disadvantage
51047,Culpeper County,VA,54973,3,Clinical & socioeconomic disadvantage
51053,Dinwiddie County,VA,28343,3,Clinical & socioeconomic disadvantage
51610,Falls Church city,VA,14685,3,Clinical & socioeconomic disadvantage
51061,Fauquier County,VA,75165,3,Clinical & socioeconomic disadvantage
51063,Floyd County,VA,15679,3,Clinical & socioeconomic disadvantage
51065,Fluvanna County,VA,28462,3,Clinical & socioeconomic disadvantage
51067,Franklin County,VA,55549,3,Clinical & socioeconomic disadvantage
51069,Frederick County,VA,95994,3,Clinical & socioeconomic disadvantage
51071,Giles County,VA,16457,3,Clinical & socioeconomic disadvantage
51073,Gloucester County,VA,40057,3,Clinical & socioeconomic disadvantage
51075,Goochland County,VA,27197,3,Clinical & socioeconomic disadvantage
51079,Greene County,VA,21301,3,Clinical & socioeconomic disadvantage
51085,Hanover County,VA,114148,3,Clinical & socioeconomic disadvantage
51091,Highland County,VA,2339,3,Clinical & socioeconomic disadvantage
51093,Isle of Wight County,VA,40711,3,Clinical & socioeconomic disadvantage
51095,James City County,VA,82654,3,Clinical & socioeconomic disadvantage
51099,King George County,VA,28568,3,Clinical & socioeconomic disadvantage
51101,King William County,VA,19030,3,Clinical & socioeconomic disadvantage
51107,Loudoun County,VA,436347,3,Clinical & socioeconomic disadvantage
51109,Louisa County,VA,41037,3,Clinical & socioeconomic disadvantage
51115,Mathews County,VA,8514,3,Clinical & socioeconomic disadvantage
51119,Middlesex County,VA,10924,3,Clinical & socioeconomic disadvantage
51127,New Kent County,VA,26134,3,Clinical & socioeconomic disadvantage
51133,Northumberland County,VA,12391,3,Clinical & socioeconomic disadvantage
51137,Orange County,VA,38574,3,Clinical & socioeconomic disadvantage
51735,Poquoson city,VA,12635,3,Clinical & socioeconomic disadvantage
51145,Powhatan County,VA,32105,3,Clinical & socioeconomic disadvantage
51149,Prince George County,VA,42871,3,Clinical & socioeconomic disadvantage
51153,Prince William County,VA,489640,3,Clinical & socioeconomic disadvantage
51157,Rappahannock County,VA,7414,3,Clinical & socioeconomic disadvantage
51161,Roanoke County,VA,97026,3,Clinical & socioeconomic disadvantage
51163,Rockbridge County,VA,22358,3,Clinical & socioeconomic disadvantage
51165,Rockingham County,VA,86568,3,Clinical & socioeconomic disadvantage
51171,Shenandoah County,VA,45228,3,Clinical & socioeconomic disadvantage
51173,Smyth County,VA,29216,3,Clinical & socioeconomic disadvantage
51175,Southampton County,VA,17975,3,Clinical & socioeconomic disadvantage
51177,Spotsylvania County,VA,149588,3,Clinical & socioeconomic disadvantage
51179,Stafford County,VA,165428,3,Clinical & socioeconomic disadvantage
51187,Warren County,VA,41843,3,Clinical & socioeconomic disadvantage
51191,Washington County,VA,54050,3,Clinical & socioeconomic disadvantage
51197,Wythe County,VA,28104,3,Clinical & socioeconomic disadvantage
51199,York County,VA,70952,3,Clinical & socioeconomic disadvantage
50001,Addison County,VT,37720,3,Clinical & socioeconomic disadvantage
50017,Orange County,VT,29943,3,Clinical & socioeconomic disadvantage
50023,Washington County,VT,60142,3,Clinical & socioeconomic disadvantage
53003,Asotin County,WA,22549,3,Clinical & socioeconomic disadvantage
53005,Benton County,WA,215219,3,Clinical & socioeconomic disadvantage
53007,Chelan County,WA,79997,3,Clinical & socioeconomic disadvantage
53013,Columbia County,WA,4053,3,Clinical & socioeconomic disadvantage
53017,Douglas County,WA,44798,3,Clinical & socioeconomic disadvantage
53021,Franklin County,WA,99034,3,Clinical & socioeconomic disadvantage
53023,Garfield County,WA,2363,3,Clinical & socioeconomic disadvantage
53025,Grant County,WA,102678,3,Clinical & socioeconomic disadvantage
53027,Grays Harbor County,WA,77290,3,Clinical & socioeconomic disadvantage
53039,Klickitat County,WA,23589,3,Clinical & socioeconomic disadvantage
53043,Lincoln County,WA,11738,3,Clinical & socioeconomic disadvantage
53051,Pend Oreille County,WA,14361,3,Clinical & socioeconomic disadvantage
53065,Stevens County,WA,48837,3,Clinical & socioeconomic disadvantage
55003,Ashland County,WI,16079,3,Clinical & socioeconomic disadvantage
55005,Barron County,WI,46833,3,Clinical & socioeconomic disadvantage
55007,Bayfield County,WI,16769,3,Clinical & socioeconomic disadvantage
55009,Brown County,WI,271417,3,Clinical & socioeconomic disadvantage
55011,Buffalo County,WI,13419,3,Clinical & socioeconomic disadvantage
55015,Calumet County,WI,53199,3,Clinical & socioeconomic disadvantage
55017,Chippewa County,WI,66970,3,Clinical & socioeconomic disadvantage
55021,Columbia County,WI,58091,3,Clinical & socioeconomic disadvantage
55023,Crawford County,WI,15944,3,Clinical & socioeconomic disadvantage
55027,Dodge County,WI,88231,3,Clinical & socioeconomic disadvantage
55029,Door County,WI,30562,3,Clinical & socioeconomic disadvantage
55031,Douglas County,WI,44264,3,Clinical & socioeconomic disadvantage
55033,Dunn County,WI,45794,3,Clinical & socioeconomic disadvantage
55035,Eau Claire County,WI,107903,3,Clinical & socioeconomic disadvantage
55039,Fond du Lac County,WI,103948,3,Clinical & socioeconomic disadvantage
55043,Grant County,WI,51409,3,Clinical & socioeconomic disadvantage
55045,Green County,WI,36951,3,Clinical & socioeconomic disadvantage
55047,Green Lake County,WI,19344,3,Clinical & socioeconomic disadvantage
55049,Iowa County,WI,23956,3,Clinical & socioeconomic disadvantage
55051,Iron County,WI,6228,3,Clinical & socioeconomic disadvantage
55053,Jackson County,WI,20855,3,Clinical & socioeconomic disadvantage
55055,Jefferson County,WI,85743,3,Clinical & socioeconomic disadvantage
55057,Juneau County,WI,26594,3,Clinical & socioeconomic disadvantage
55061,Kewaunee County,WI,20690,3,Clinical & socioeconomic disadvantage
55065,Lafayette County,WI,16945,3,Clinical & socioeconomic disadvantage
55067,Langlade County,WI,19404,3,Clinical & socioeconomic disadvantage
55069,Lincoln County,WI,28405,3,Clinical & socioeconomic disadvantage
55071,Manitowoc County,WI,81331,3,Clinical & socioeconomic disadvantage
55073,Marathon County,WI,138612,3,Clinical & socioeconomic disadvantage
55075,Marinette County,WI,42106,3,Clinical & socioeconomic disadvantage
55077,Marquette County,WI,15838,3,Clinical & socioeconomic disadvantage
55081,Monroe County,WI,46151,3,Clinical & socioeconomic disadvantage
55083,Oconto County,WI,39775,3,Clinical & socioeconomic disadvantage
55085,Oneida County,WI,38226,3,Clinical & socioeconomic disadvantage
55087,Outagamie County,WI,193234,3,Clinical & socioeconomic disadvantage
55089,Ozaukee County,WI,93460,3,Clinical & socioeconomic disadvantage
55091,Pepin County,WI,7441,3,Clinical & socioeconomic disadvantage
55093,Pierce County,WI,43026,3,Clinical & socioeconomic disadvantage
55095,Polk County,WI,45762,3,Clinical & socioeconomic disadvantage
55097,Portage County,WI,71024,3,Clinical & socioeconomic disadvantage
55101,Racine County,WI,196613,3,Clinical & socioeconomic disadvantage
55103,Richland County,WI,17197,3,Clinical & socioeconomic disadvantage
55105,Rock County,WI,164278,3,Clinical & socioeconomic disadvantage
55107,Rusk County,WI,14143,3,Clinical & socioeconomic disadvantage
55111,Sauk County,WI,65920,3,Clinical & socioeconomic disadvantage
55113,Sawyer County,WI,18552,3,Clinical & socioeconomic disadvantage
55115,Shawano County,WI,41109,3,Clinical & socioeconomic disadvantage
55117,Sheboygan County,WI,117752,3,Clinical & socioeconomic disadvantage
55109,St. Croix County,WI,96763,3,Clinical & socioeconomic disadvantage
55119,Taylor County,WI,20058,3,Clinical & socioeconomic disadvantage
55121,Trempealeau County,WI,30899,3,Clinical & socioeconomic disadvantage
55123,Vernon County,WI,31170,3,Clinical & socioeconomic disadvantage
55125,Vilas County,WI,23885,3,Clinical & socioeconomic disadvantage
55127,Walworth County,WI,105822,3,Clinical & socioeconomic disadvantage
55129,Washburn County,WI,16930,3,Clinical & socioeconomic disadvantage
55131,Washington County,WI,138168,3,Clinical & socioeconomic disadvantage
55133,Waukesha County,WI,412591,3,Clinical & socioeconomic disadvantage
55135,Waupaca County,WI,51388,3,Clinical & socioeconomic disadvantage
55137,Waushara County,WI,24934,3,Clinical & socioeconomic disadvantage
55139,Winnebago County,WI,171735,3,Clinical & socioeconomic disadvantage
55000,Wisconsin,WI,5910955,3,Clinical & socioeconomic disadvantage
55141,Wood County,WI,73939,3,Clinical & socioeconomic disadvantage
54003,Berkeley County,WV,132440,3,Clinical & socioeconomic disadvantage
54033,Harrison County,WV,64639,3,Clinical & socioeconomic disadvantage
54037,Jefferson County,WV,59787,3,Clinical & socioeconomic disadvantage
54039,Kanawha County,WV,174805,3,Clinical & socioeconomic disadvantage
54041,Lewis County,WV,16500,3,Clinical & socioeconomic disadvantage
54049,Marion County,WV,55807,3,Clinical & socioeconomic disadvantage
54051,Marshall County,WV,29405,3,Clinical & socioeconomic disadvantage
54057,Mineral County,WV,26867,3,Clinical & socioeconomic disadvantage
54065,Morgan County,WV,17649,3,Clinical & socioeconomic disadvantage
54069,Ohio County,WV,41194,3,Clinical & socioeconomic disadvantage
54079,Putnam County,WV,56962,3,Clinical & socioeconomic disadvantage
54091,Taylor County,WV,16388,3,Clinical & socioeconomic disadvantage
54000,West Virginia,WV,1770071,3,Clinical & socioeconomic disadvantage
54107,Wood County,WV,83052,3,Clinical & socioeconomic disadvantage
56005,Campbell County,WY,47498,3,Clinical & socioeconomic disadvantage
56009,Converse County,WY,13809,3,Clinical & socioeconomic disadvantage
56015,Goshen County,WY,12642,3,Clinical & socioeconomic disadvantage
56019,Johnson County,WY,8759,3,Clinical & socioeconomic disadvantage
56021,Laramie County,WY,100984,3,Clinical & socioeconomic disadvantage
56023,Lincoln County,WY,20880,3,Clinical & socioeconomic disadvantage
56025,Natrona County,WY,79941,3,Clinical & socioeconomic disadvantage
56029,Park County,WY,30735,3,Clinical & socioeconomic disadvantage
56035,Sublette County,WY,8969,3,Clinical & socioeconomic disadvantage
56037,Sweetwater County,WY,41249,3,Clinical & socioeconomic disadvantage
56041,Uinta County,WY,20745,3,Clinical & socioeconomic disadvantage
56000,Wyoming,WY,584057,3,Clinical & socioeconomic disadvantage
02000,Alaska,AK,733406,4,"High burden, high risk"
02020,Anchorage Borough,AK,286075,4,"High burden, high risk"
02090,Fairbanks North Star Borough,AK,94840,4,"High burden, high risk"
02110,Juneau Borough,AK,31555,4,"High burden, high risk"
02130,Ketchikan Gateway Borough,AK,13738,4,"High burden, high risk"
02150,Kodiak Island Borough,AK,12565,4,"High burden, high risk"
02170,Matanuska-Susitna Borough,AK,115239,4,"High burden, high risk"
01073,Jefferson County,AL,662895,4,"High burden, high risk"
01081,Lee County,AL,183215,4,"High burden, high risk"
05019,Clark County,AR,21274,4,"High burden, high risk"
05045,Faulkner County,AR,129951,4,"High burden, high risk"
05119,Pulaski County,AR,400009,4,"High burden, high risk"
05143,Washington County,AR,261549,4,"High burden, high risk"
04000,Arizona,AZ,7431344,4,"High burden, high risk"
04005,Coconino County,AZ,144472,4,"High burden, high risk"
04013,Maricopa County,AZ,4585871,4,"High burden, high risk"
04019,Pima County,AZ,1063162,4,"High burden, high risk"
04025,Yavapai County,AZ,249081,4,"High burden, high risk"
06001,Alameda County,CA,1622188,4,"High burden, high risk"
06005,Amador County,CA,41811,4,"High burden, high risk"
06007,Butte County,CA,207172,4,"High burden, high risk"
06009,Calaveras County,CA,46565,4,"High burden, high risk"
06000,California,CA,38965193,4,"High burden, high risk"
06013,Contra Costa County,CA,1155025,4,"High burden, high risk"
06015,Del Norte County,CA,26589,4,"High burden, high risk"
06017,El Dorado County,CA,192215,4,"High burden, high risk"
06019,Fresno County,CA,1017162,4,"High burden, high risk"
06021,Glenn County,CA,28129,4,"High burden, high risk"
06023,Humboldt County,CA,133985,4,"High burden, high risk"
06025,Imperial County,CA,179057,4,"High burden, high risk"
06027,Inyo County,CA,18527,4,"High burden, high risk"
06029,Kern County,CA,913820,4,"High burden, high risk"
06031,Kings County,CA,152682,4,"High burden, high risk"
06033,Lake County,CA,67878,4,"High burden, high risk"
06035,Lassen County,CA,28861,4,"High burden, high risk"
06037,Los Angeles County,CA,9663345,4,"High burden, high risk"
06039,Madera County,CA,162858,4,"High burden, high risk"
06041,Marin County,CA,254407,4,"High burden, high risk"
06043,Mariposa County,CA,16919,4,"High burden, high risk"
06045,Mendocino County,CA,89108,4,"High burden, high risk"
06047,Merced County,CA,291920,4,"High burden, high risk"
06051,Mono County,CA,13066,4,"High burden, high risk"
06053,Monterey County,CA,430723,4,"High burden, high risk"
06055,Napa County,CA,133216,4,"High burden, high risk"
06057,Nevada County,CA,102037,4,"High burden, high risk"
06059,Orange County,CA,3135755,4,"High burden, high risk"
06061,Placer County,CA,423561,4,"High burden, high risk"
06063,Plumas County,CA,19131,4,"High burden, high risk"
06065,Riverside County,CA,2492442,4,"High burden, high risk"
06067,Sacramento County,CA,1584288,4,"High burden, high risk"
06069,San Benito County,CA,68175,4,"High burden, high risk"
06071,San Bernardino County,CA,2195611,4,"High burden, high risk"
06073,San Diego County,CA,3269973,4,"High burden, high risk"
06075,San Francisco County,CA,808988,4,"High burden, high risk"
06077,San Joaquin County,CA,800965,4,"High burden, high risk"
06079,San Luis Obispo County,CA,281639,4,"High burden, high risk"
06081,San Mateo County,CA,726353,4,"High burden, high risk"
06083,Santa Barbara County,CA,441257,4,"High burden, high risk"
06085,Santa Clara County,CA,1877592,4,"High burden, high risk"
06087,Santa Cruz County,CA,261547,4,"High burden, high risk"
06089,Shasta County,CA,180366,4,"High burden, high risk"
06093,Siskiyou County,CA,42905,4,"High burden, high risk"
06095,Solano County,CA,449218,4,"High burden, high risk"
06097,Sonoma County,CA,481812,4,"High burden, high risk"
06099,Stanislaus County,CA,551430,4,"High burden, high risk"
06101,Sutter County,CA,97948,4,"High burden, high risk"
06103,Tehama County,CA,64896,4,"High burden, high risk"
06107,Tulare County,CA,479468,4,"High burden, high risk"
06109,Tuolumne County,CA,54204,4,"High burden, high risk"
06111,Ventura County,CA,829590,4,"High burden, high risk"
06113,Yolo County,CA,220544,4,"High burden, high risk"
06115,Yuba County,CA,85722,4,"High burden, high risk"
08001,Adams County,CO,533365,4,"High burden, high risk"
08005,Arapahoe County,CO,656061,4,"High burden, high risk"
08007,Archuleta County,CO,14189,4,"High burden, high risk"
08013,Boulder County,CO,326831,4,"High burden, high risk"
08015,Chaffee County,CO,20617,4,"High burden, high risk"
08000,Colorado,CO,5877610,4,"High burden, high risk"
08029,Delta County,CO,31746,4,"High burden, high risk"
08031,Denver County,CO,716577,4,"High burden, high risk"
08037,Eagle County,CO,54381,4,"High burden, high risk"
08041,El Paso County,CO,744215,4,"High burden, high risk"
08043,Fremont County,CO,50318,4,"High burden, high risk"
08045,Garfield County,CO,62707,4,"High burden, high risk"
08049,Grand County,CO,15935,4,"High burden, high risk"
08051,Gunnison County,CO,17321,4,"High burden, high risk"
08059,Jefferson County,CO,576366,4,"High burden, high risk"
08061,Kiowa County,CO,1384,4,"High burden, high risk"
08067,La Plata County,CO,56407,4,"High burden, high risk"
08069,Larimer County,CO,370771,4,"High burden, high risk"
08071,Las Animas County,CO,14348,4,"High burden, high risk"
08073,Lincoln County,CO,5480,4,"High burden, high risk"
08077,Mesa County,CO,159681,4,"High burden, high risk"
08079,Mineral County,CO,944,4,"High burden, high risk"
08081,Moffat County,CO,13327,4,"High burden, high risk"
08085,Montrose County,CO,44156,4,"High burden, high risk"
08087,Morgan County,CO,29524,4,"High burden, high risk"
08097,Pitkin County,CO,16640,4,"High burden, high risk"
08101,Pueblo County,CO,169422,4,"High burden, high risk"
08107,Routt County,CO,25064,4,"High burden, high risk"
08113,San Miguel County,CO,7868,4,"High burden, high risk"
08117,Summit County,CO,30465,4,"High burden, high risk"
08119,Teller County,CO,24617,4,"High burden, high risk"
08121,Washington County,CO,4855,4,"High burden, high risk"
08123,Weld County,CO,359442,4,"High burden, high risk"
08125,Yuma County,CO,9862,4,"High burden, high risk"
09000,Connecticut,CT,3617176,4,"High burden, high risk"
11000,District of Columbia,DC,678972,4,"High burden, high risk"
11001,District of Columbia,DC,678972,4,"High burden, high risk"
10000,Delaware,DE,1031890,4,"High burden, high risk"
10001,Kent County,DE,189789,4,"High burden, high risk"
10003,New Castle County,DE,578592,4,"High burden, high risk"
12001,Alachua County,FL,285994,4,"High burden, high risk"
12005,Bay County,FL,190769,4,"High burden, high risk"
12009,Brevard County,FL,643979,4,"High burden, high risk"
12011,Broward County,FL,1962531,4,"High burden, high risk"
12015,Charlotte County,FL,206134,4,"High burden, high risk"
12021,Collier County,FL,404310,4,"High burden, high risk"
12031,Duval County,FL,1030822,4,"High burden, high risk"
12033,Escambia County,FL,326928,4,"High burden, high risk"
12035,Flagler County,FL,131439,4,"High burden, high risk"
12000,Florida,FL,22610726,4,"High burden, high risk"
12057,Hillsborough County,FL,1535564,4,"High burden, high risk"
12061,Indian River County,FL,169795,4,"High burden, high risk"
12069,Lake County,FL,424462,4,"High burden, high risk"
12071,Lee County,FL,834573,4,"High burden, high risk"
12073,Leon County,FL,296913,4,"High burden, high risk"
12081,Manatee County,FL,441095,4,"High burden, high risk"
12085,Martin County,FL,163315,4,"High burden, high risk"
12086,Miami-Dade County,FL,2686867,4,"High burden, high risk"
12087,Monroe County,FL,80614,4,"High burden, high risk"
12091,Okaloosa County,FL,218464,4,"High burden, high risk"
12095,Orange County,FL,1471416,4,"High burden, high risk"
12097,Osceola County,FL,437784,4,"High burden, high risk"
12099,Palm Beach County,FL,1533801,4,"High burden, high risk"
12101,Pasco County,FL,632996,4,"High burden, high risk"
12103,Pinellas County,FL,961596,4,"High burden, high risk"
12115,Sarasota County,FL,469013,4,"High burden, high risk"
12117,Seminole County,FL,484271,4,"High burden, high risk"
12111,St. Lucie County,FL,373586,4,"High burden, high risk"
12127,Volusia County,FL,590357,4,"High burden, high risk"
12131,Walton County,FL,86354,4,"High burden, high risk"
13039,Camden County,GA,58118,4,"High burden, high risk"
13051,Chatham County,GA,303655,4,"High burden, high risk"
13053,Chattahoochee County,GA,8661,4,"High burden, high risk"
13059,Clarke County,GA,129933,4,"High burden, high risk"
13067,Cobb County,GA,776743,4,"High burden, high risk"
13089,DeKalb County,GA,762992,4,"High burden, high risk"
13097,Douglas County,GA,149160,4,"High burden, high risk"
13113,Fayette County,GA,123351,4,"High burden, high risk"
13121,Fulton County,GA,1079105,4,"High burden, high risk"
13000,Georgia,GA,11029227,4,"High burden, high risk"
13135,Gwinnett County,GA,983526,4,"High burden, high risk"
13139,Hall County,GA,217267,4,"High burden, high risk"
13179,Liberty County,GA,69210,4,"High burden, high risk"
13217,Newton County,GA,120135,4,"High burden, high risk"
13241,Rabun County,GA,17442,4,"High burden, high risk"
13247,Rockdale County,GA,95987,4,"High burden, high risk"
13281,Towns County,GA,13035,4,"High burden, high risk"
15000,Hawaii,HI,1435138,4,"High burden, high risk"
15001,Hawaii County,HI,207615,4,"High burden, high risk"
15003,Honolulu County,HI,989408,4,"High burden, high risk"
15007,Kauai County,HI,73851,4,"High burden, high risk"
15009,Maui County,HI,164183,4,"High burden, high risk"
19007,Appanoose County,IA,12119,4,"High burden, high risk"
19013,Black Hawk County,IA,130471,4,"High burden, high risk"
19057,Des Moines County,IA,38253,4,"High burden, high risk"
19101,Jefferson County,IA,15440,4,"High burden, high risk"
19103,Johnson County,IA,157528,4,"High burden, high risk"
19157,Poweshiek County,IA,18453,4,"High burden, high risk"
19169,Story County,IA,98566,4,"High burden, high risk"
19179,Wapello County,IA,35166,4,"High burden, high risk"
16017,Bonner County,ID,52547,4,"High burden, high risk"
16021,Boundary County,ID,13557,4,"High burden, high risk"
16055,Kootenai County,ID,185010,4,"High burden, high risk"
16057,Latah County,ID,41301,4,"High burden, high risk"
16059,Lemhi County,ID,8441,4,"High burden, high risk"
16065,Madison County,ID,54547,4,"High burden, high risk"
16069,Nez Perce County,ID,42987,4,"High burden, high risk"
16085,Valley County,ID,12644,4,"High burden, high risk"
16087,Washington County,ID,11425,4,"High burden, high risk"
17019,Champaign County,IL,205644,4,"High burden, high risk"
17031,Cook County,IL,5087072,4,"High burden, high risk"
17037,DeKalb County,IL,100288,4,"High burden, high risk"
17000,Illinois,IL,12549689,4,"High burden, high risk"
17077,Jackson County,IL,52141,4,"High burden, high risk"
17091,Kankakee County,IL,105940,4,"High burden, high risk"
17095,Knox County,IL,48411,4,"High burden, high risk"
17097,Lake County,IL,708760,4,"High burden, high risk"
17109,McDonough County,IL,26839,4,"High burden, high risk"
17143,Peoria County,IL,177513,4,"High burden, high risk"
17201,Winnebago County,IL,280922,4,"High burden, high risk"
18097,Marion County,IN,968460,4,"High burden, high risk"
18105,Monroe County,IN,139342,4,"High burden, high risk"
18157,Tippecanoe County,IN,188792,4,"High burden, high risk"
18163,Vanderburgh County,IN,179810,4,"High burden, high risk"
20037,Crawford County,KS,38764,4,"High burden, high risk"
20045,Douglas County,KS,120553,4,"High burden, high risk"
20051,Ellis County,KS,28810,4,"High burden, high risk"
20061,Geary County,KS,35047,4,"High burden, high risk"
20161,Riley County,KS,71402,4,"High burden, high risk"
21017,Bourbon County,KY,20134,4,"High burden, high risk"
21021,Boyle County,KY,30988,4,"High burden, high risk"
21037,Campbell County,KY,93702,4,"High burden, high risk"
21067,Fayette County,KY,320154,4,"High burden, high risk"
21103,Henry County,KY,15973,4,"High burden, high risk"
21111,Jefferson County,KY,772144,4,"High burden, high risk"
21113,Jessamine County,KY,55017,4,"High burden, high risk"
21191,Pendleton County,KY,14810,4,"High burden, high risk"
21199,Pulaski County,KY,66191,4,"High burden, high risk"
21227,Warren County,KY,142229,4,"High burden, high risk"
22019,Calcasieu Parish,LA,203761,4,"High burden, high risk"
22033,East Baton Rouge Parish,LA,448467,4,"High burden, high risk"
22051,Jefferson Parish,LA,421777,4,"High burden, high risk"
22055,Lafayette Parish,LA,249750,4,"High burden, high risk"
22071,Orleans Parish,LA,364136,4,"High burden, high risk"
22075,Plaquemines Parish,LA,22386,4,"High burden, high risk"
22103,St. Tammany Parish,LA,275583,4,"High burden, high risk"
25001,Barnstable County,MA,231735,4,"High burden, high risk"
25003,Berkshire County,MA,126818,4,"High burden, high risk"
25005,Bristol County,MA,581841,4,"High burden, high risk"
25007,Dukes County,MA,20819,4,"High burden, high risk"
25009,Essex County,MA,810089,4,"High burden, high risk"
25011,Franklin County,MA,70836,4,"High burden, high risk"
25013,Hampden County,MA,460291,4,"High burden, high risk"
25015,Hampshire County,MA,162502,4,"High burden, high risk"
25000,Massachusetts,MA,7001399,4,"High burden, high risk"
25017,Middlesex County,MA,1623952,4,"High burden, high risk"
25019,Nantucket County,MA,14444,4,"High burden, high risk"
25021,Norfolk County,MA,727473,4,"High burden, high risk"
25023,Plymouth County,MA,535308,4,"High burden, high risk"
25025,Suffolk County,MA,768425,4,"High burden, high risk"
25027,Worcester County,MA,866866,4,"High burden, high risk"
24005,Baltimore County,MD,844703,4,"High burden, high risk"
24510,Baltimore city,MD,565239,4,"High burden, high risk"
24011,Caroline County,MD,33593,4,"High burden, high risk"
24017,Charles County,MD,171973,4,"High burden, high risk"
24019,Dorchester County,MD,32879,4,"High burden, high risk"
24029,Kent County,MD,19303,4,"High burden, high risk"
24000,Maryland,MD,6180253,4,"High burden, high risk"
24031,Montgomery County,MD,1058474,4,"High burden, high risk"
24033,Prince George's County,MD,947430,4,"High burden, high risk"
24039,Somerset County,MD,24910,4,"High burden, high risk"
24041,Talbot County,MD,37823,4,"High burden, high risk"
24045,Wicomico County,MD,104800,4,"High burden, high risk"
24047,Worcester County,MD,54171,4,"High burden, high risk"
23005,Cumberland County,ME,310230,4,"High burden, high risk"
23013,Knox County,ME,40977,4,"High burden, high risk"
23017,Oxford County,ME,59905,4,"High burden, high risk"
26021,Berrien County,MI,152261,4,"High burden, high risk"
26039,Crawford County,MI,13538,4,"High burden, high risk"
26061,Houghton County,MI,37599,4,"High burden, high risk"
26065,Ingham County,MI,284637,4,"High burden, high risk"
26073,Isabella County,MI,64118,4,"High burden, high risk"
26077,Kalamazoo County,MI,262215,4,"High burden, high risk"
26097,Mackinac County,MI,10851,4,"High burden, high risk"
26107,Mecosta County,MI,41099,4,"High burden, high risk"
26119,Montmorency County,MI,9678,4,"High burden, high risk"
26161,Washtenaw County,MI,365536,4,"High burden, high risk"
27007,Beltrami County,MN,46718,4,"High burden, high risk"
27013,Blue Earth County,MN,70006,4,"High burden, high risk"
27027,Clay County,MN,66258,4,"High burden, high risk"
27053,Hennepin County,MN,1258713,4,"High burden, high risk"
27123,Ramsey County,MN,536075,4,"High burden, high risk"
27151,Swift County,MN,9719,4,"High burden, high risk"
29001,Adair County,MO,25122,4,"High burden, high risk"
29019,Boone County,MO,189463,4,"High burden, high risk"
29021,Buchanan County,MO,82956,4,"High burden, high risk"
29031,Cape Girardeau County,MO,82984,4,"High burden, high risk"
29077,Greene County,MO,304611,4,"High burden, high risk"
29085,Hickory County,MO,8718,4,"High burden, high risk"
29095,Jackson County,MO,718560,4,"High burden, high risk"
29189,St. Louis County,MO,987059,4,"High burden, high risk"
28059,Jackson County,MS,146389,4,"High burden, high risk"
28071,Lafayette County,MS,58467,4,"High burden, high risk"
28105,Oktibbeha County,MS,51203,4,"High burden, high risk"
30001,Beaverhead County,MT,9885,4,"High burden, high risk"
30009,Carbon County,MT,11419,4,"High burden, high risk"
30017,Custer County,MT,11985,4,"High burden, high risk"
30023,Deer Lodge County,MT,9673,4,"High burden, high risk"
30027,Fergus County,MT,11772,4,"High burden, high risk"
30029,Flathead County,MT,113679,4,"High burden, high risk"
30031,Gallatin County,MT,126409,4,"High burden, high risk"
30047,Lake County,MT,33338,4,"High burden, high risk"
